CustomerIDClean,revenue,orders,units_sold,countries,revenue_share,cumulative_revenue_share,rank
14733,10.9,1,2,1,5.0522507012083645e-05,0.9891749734861142,1185
17362,10.9,1,2,1,5.0522507012083645e-05,0.9892254959931263,1186
14547,10.799999999999999,1,36,1,5.0058997773440666e-05,0.9892755549908997,1187
14099,10.68,2,72,1,4.9502786687069106e-05,0.9893250577775867,1188
17593,10.5,1,25,1,4.866847005751176e-05,0.9893737262476442,1189
15951,10.5,1,5,1,4.866847005751176e-05,0.9894223947177017,1190
17674,10.5,1,25,1,4.866847005751176e-05,0.9894710631877591,1191
16170,10.5,1,25,1,4.866847005751176e-05,0.9895197316578166,1192
15572,10.5,1,25,1,4.866847005751176e-05,0.9895684001278741,1193
12713,10.5,1,25,1,4.866847005751176e-05,0.9896170685979315,1194
17073,10.5,1,25,1,4.866847005751176e-05,0.989665737067989,1195
16669,10.5,1,5,1,4.866847005751176e-05,0.9897144055380465,1196
13959,10.5,2,10,1,4.866847005751176e-05,0.9897630740081039,1197
15254,10.5,1,25,1,4.866847005751176e-05,0.9898117424781614,1198
16582,10.5,1,25,1,4.866847005751176e-05,0.9898604109482189,1199
13491,10.5,1,25,1,4.866847005751176e-05,0.9899090794182763,1200
17678,10.5,1,25,1,4.866847005751176e-05,0.9899577478883338,1201
17367,10.44,1,36,1,4.839036451432598e-05,0.9900061382528481,1202
13952,10.4,1,16,1,4.82049608188688e-05,0.990054343213667,1203
14626,10.4,1,16,1,4.82049608188688e-05,0.990102548174486,1204
17489,10.4,1,16,1,4.82049608188688e-05,0.9901507531353049,1205
14125,10.4,1,16,1,4.82049608188688e-05,0.9901989580961238,1206
14456,10.37,4,14,1,4.80659080472759e-05,0.9902470240041711,1207
14913,10.2,1,12,1,4.727794234158285e-05,0.9902943019465127,1208
17272,10.2,1,12,1,4.727794234158285e-05,0.9903415798888543,1209
15467,10.2,1,12,1,4.727794234158285e-05,0.9903888578311959,1210
12651,10.2,1,12,1,4.727794234158285e-05,0.9904361357735375,1211
15356,10.2,1,4,1,4.727794234158285e-05,0.9904834137158791,1212
18096,10.2,1,12,1,4.727794234158285e-05,0.9905306916582207,1213
13155,10.2,1,12,1,4.727794234158285e-05,0.9905779696005623,1214
14775,10.2,1,12,1,4.727794234158285e-05,0.9906252475429039,1215
13121,10.2,1,12,1,4.727794234158285e-05,0.9906725254852455,1216
14684,10.2,3,4,1,4.727794234158285e-05,0.9907198034275871,1217
15129,10.2,1,12,1,4.727794234158285e-05,0.9907670813699287,1218
13736,10.2,2,3,1,4.727794234158285e-05,0.9908143593122704,1219
12534,10.2,1,12,1,4.727794234158285e-05,0.990861637254612,1220
15683,10.2,1,12,1,4.727794234158285e-05,0.9909089151969536,1221
13203,10.2,1,12,1,4.727794234158285e-05,0.9909561931392952,1222
14256,10.2,1,12,1,4.727794234158285e-05,0.9910034710816368,1223
13410,10.2,1,12,1,4.727794234158285e-05,0.9910507490239784,1224
16270,10.2,1,12,1,4.727794234158285e-05,0.99109802696632,1225
13475,10.2,1,12,1,4.727794234158285e-05,0.9911453049086616,1226
12740,10.2,1,12,1,4.727794234158285e-05,0.9911925828510032,1227
15568,10.08,1,24,1,4.672173125521129e-05,0.9912393045822584,1228
17728,10.08,1,24,1,4.672173125521129e-05,0.9912860263135136,1229
16358,10.08,1,24,1,4.672173125521129e-05,0.9913327480447688,1230
16063,10.08,1,24,1,4.672173125521129e-05,0.991379469776024,1231
13385,10.08,1,24,1,4.672173125521129e-05,0.9914261915072792,1232
14352,10.08,1,24,1,4.672173125521129e-05,0.9914729132385344,1233
13946,10.08,1,24,1,4.672173125521129e-05,0.9915196349697896,1234
12577,10.08,2,5,1,4.672173125521129e-05,0.9915663567010448,1235
15033,10.05,3,5,1,4.6582678483618405e-05,0.9916129393795283,1236
14535,10.05,2,7,1,4.6582678483618405e-05,0.9916595220580119,1237
15596,10.0,1,8,1,4.6350923864296915e-05,0.9917058729818762,1238
13523,10.0,1,8,1,4.6350923864296915e-05,0.9917522239057405,1239
16128,10.0,1,8,1,4.6350923864296915e-05,0.9917985748296048,1240
13211,10.0,1,8,1,4.6350923864296915e-05,0.991844925753469,1241
15376,9.96,1,4,1,4.616552016883973e-05,0.991891091273638,1242
12628,9.959999999999999,1,12,1,4.6165520168839726e-05,0.9919372567938068,1243
15249,9.95,1,1,1,4.611916924497543e-05,0.9919833759630519,1244
13376,9.95,1,1,1,4.611916924497543e-05,0.9920294951322969,1245
13317,9.95,1,1,1,4.611916924497543e-05,0.9920756143015419,1246
17295,9.95,1,1,1,4.611916924497543e-05,0.9921217334707869,1247
17796,9.9,1,2,1,4.588741462565395e-05,0.9921676208854125,1248
15508,9.9,1,2,1,4.588741462565395e-05,0.9922135083000382,1249
15579,9.9,1,2,1,4.588741462565395e-05,0.9922593957146638,1250
16394,9.9,1,2,1,4.588741462565395e-05,0.9923052831292895,1251
15869,9.9,1,2,1,4.588741462565395e-05,0.9923511705439151,1252
17921,9.9,1,2,1,4.588741462565395e-05,0.9923970579585407,1253
14687,9.9,1,2,1,4.588741462565395e-05,0.9924429453731664,1254
14395,9.899999999999999,1,6,1,4.588741462565394e-05,0.992488832787792,1255
17214,9.899999999999999,1,6,1,4.588741462565394e-05,0.9925347202024176,1256
14487,9.899999999999999,1,6,1,4.588741462565394e-05,0.9925806076170433,1257
14506,9.74,2,6,1,4.51457998438252e-05,0.9926257534168871,1258
14502,9.61,2,7,1,4.4543237833589334e-05,0.9926702966547206,1259
16942,9.6,2,2,1,4.449688690972504e-05,0.9927147935416304,1260
14719,9.55,3,17,1,4.4265132290403564e-05,0.9927590586739208,1261
14132,9.48,1,12,1,4.394067582335348e-05,0.9928029993497441,1262
18109,9.4,3,8,1,4.35698684324391e-05,0.9928465692181766,1263
13394,9.36,1,24,1,4.338446473698191e-05,0.9928899536829136,1264
12925,9.36,1,24,1,4.338446473698191e-05,0.9929333381476505,1265
17897,9.3,1,6,1,4.3106359193796136e-05,0.9929764445068443,1266
17516,9.299999999999999,2,6,1,4.310635919379613e-05,0.9930195508660381,1267
14048,9.25,1,5,1,4.287460457447465e-05,0.9930624254706126,1268
15898,9.2,2,2,1,4.2642849955153164e-05,0.9931050683205678,1269
18001,8.95,1,1,1,4.148407685854574e-05,0.9931465523974263,1270
18116,8.889999999999999,3,7,1,4.1205971315359954e-05,0.9931877583687417,1271
16324,8.850000000000001,1,3,1,4.102056761990278e-05,0.9932287789363616,1272
16393,8.85,2,5,1,4.102056761990277e-05,0.9932697995039815,1273
17259,8.7,2,2,1,4.0325303761938316e-05,0.9933101248077435,1274
15058,8.7,2,4,1,4.0325303761938316e-05,0.9933504501115055,1275
18077,8.7,1,6,1,4.0325303761938316e-05,0.9933907754152674,1276
13772,8.5,1,1,1,3.939828528465238e-05,0.9934301737005521,1277
14954,8.5,1,1,1,3.939828528465238e-05,0.9934695719858367,1278
16924,8.5,1,2,1,3.939828528465238e-05,0.9935089702711214,1279
14489,8.5,1,10,1,3.939828528465238e-05,0.993548368556406,1280
13596,8.5,1,1,1,3.939828528465238e-05,0.9935877668416907,1281
16350,8.5,1,10,1,3.939828528465238e-05,0.9936271651269754,1282
13048,8.5,1,10,1,3.939828528465238e-05,0.99366656341226,1283
16110,8.45,2,5,1,3.9166530665330896e-05,0.9937057299429254,1284
14320,8.4,1,20,1,3.893477604600941e-05,0.9937446647189714,1285
18078,8.39,2,3,1,3.888842512214512e-05,0.9937835531440935,1286
15860,8.3,1,2,1,3.847126680736645e-05,0.9938220244109008,1287
15506,8.25,1,5,1,3.823951218804496e-05,0.9938602639230889,1288
13110,8.25,1,1,1,3.823951218804496e-05,0.993898503435277,1289
15276,8.25,1,1,1,3.823951218804496e-05,0.993936742947465,1290
15024,8.25,1,1,1,3.823951218804496e-05,0.9939749824596531,1291
14658,8.25,1,1,1,3.823951218804496e-05,0.9940132219718412,1292
17712,8.2,1,10,1,3.800775756872347e-05,0.9940512297294098,1293
13988,8.2,1,10,1,3.800775756872347e-05,0.9940892374869785,1294
16049,8.0,1,2,1,3.708073909143754e-05,0.99412631822607,1295
16795,7.950000000000001,1,4,1,3.6848984472116055e-05,0.9941631672105421,1296
17771,7.95,1,1,1,3.684898447211605e-05,0.9942000161950142,1297
13737,7.95,1,1,1,3.684898447211605e-05,0.9942368651794863,1298
17768,7.95,1,1,1,3.684898447211605e-05,0.9942737141639584,1299
12924,7.95,1,1,1,3.684898447211605e-05,0.9943105631484305,1300
17134,7.95,1,1,1,3.684898447211605e-05,0.9943474121329026,1301
17802,7.91,2,5,1,3.6663580776658866e-05,0.9943840757136793,1302
14704,7.9,2,4,1,3.6617229852794565e-05,0.9944206929435321,1303
15319,7.800000000000001,1,12,1,3.61537206141516e-05,0.9944568466641462,1304
13953,7.800000000000001,1,12,1,3.61537206141516e-05,0.9944930003847604,1305
16395,7.800000000000001,1,12,1,3.61537206141516e-05,0.9945291541053746,1306
13705,7.800000000000001,1,12,1,3.61537206141516e-05,0.9945653078259887,1307
13911,7.800000000000001,1,12,1,3.61537206141516e-05,0.9946014615466029,1308
14449,7.8,1,4,1,3.615372061415159e-05,0.9946376152672171,1309
16284,7.75,2,5,1,3.592196599483011e-05,0.9946735372332118,1310
16348,7.65,2,9,1,3.5458456756187145e-05,0.9947089956899681,1311
17625,7.63,2,3,1,3.536575490845855e-05,0.9947443614448765,1312
15436,7.6000000000000005,1,4,1,3.522670213686566e-05,0.9947795881470134,1313
17019,7.550000000000001,2,3,1,3.499494751754418e-05,0.994814583094531,1314
16066,7.5,1,2,1,3.476319289822269e-05,0.9948493462874292,1315
12856,7.5,2,4,1,3.476319289822269e-05,0.9948841094803273,1316
14672,7.5,1,6,1,3.476319289822269e-05,0.9949188726732255,1317
14584,7.5,1,6,1,3.476319289822269e-05,0.9949536358661237,1318
14572,7.5,1,6,1,3.476319289822269e-05,0.9949883990590219,1319
14629,7.5,1,6,1,3.476319289822269e-05,0.9950231622519201,1320
13760,7.470000000000001,1,3,1,3.46241401266298e-05,0.9950577863920468,1321
17894,7.449999999999999,2,5,1,3.45314382789012e-05,0.9950923178303257,1322
15750,7.4399999999999995,2,6,1,3.4485087355036906e-05,0.9951268029176807,1323
18008,7.4399999999999995,1,12,1,3.4485087355036906e-05,0.9951612880050358,1324
18041,7.379999999999999,2,14,1,3.420698181185112e-05,0.9951954949868477,1325
17961,7.35,3,14,1,3.4067929040258235e-05,0.9952295629158879,1326
14587,7.300000000000001,3,4,1,3.383617442093675e-05,0.9952633990903089,1327
14362,7.279999999999999,1,16,1,3.374347257320815e-05,0.9952971425628822,1328
16907,7.2,2,10,1,3.337266518229378e-05,0.9953305152280645,1329
13421,7.15,1,5,1,3.31409105629723e-05,0.9953636561386274,1330
13379,7.15,2,3,1,3.31409105629723e-05,0.9953967970491904,1331
13218,6.959999999999999,1,24,1,3.226024300955065e-05,0.9954290572921999,1332
15181,6.959999999999999,1,24,1,3.226024300955065e-05,0.9954613175352094,1333
15598,6.959999999999999,1,24,1,3.226024300955065e-05,0.9954935777782189,1334
15148,6.959999999999999,1,24,1,3.226024300955065e-05,0.9955258380212284,1335
15146,6.959999999999999,1,24,1,3.226024300955065e-05,0.9955580982642379,1336
12579,6.8,1,8,1,3.1518628227721904e-05,0.9955896168924656,1337
12648,6.8,1,8,1,3.1518628227721904e-05,0.9956211355206933,1338
17345,6.76,1,4,1,3.1333224532264715e-05,0.9956524687452256,1339
17179,6.76,1,4,1,3.1333224532264715e-05,0.9956838019697579,1340
16693,6.76,1,4,1,3.1333224532264715e-05,0.9957151351942902,1341
17323,6.71,2,5,1,3.110146991294323e-05,0.9957462366642031,1342
17372,6.69,2,5,1,3.100876806521464e-05,0.9957772454322683,1343
17832,6.66,1,16,1,3.086971529362175e-05,0.995808115147562,1344
13838,6.65,2,5,1,3.082336436975745e-05,0.9958389385119317,1345
14226,6.64,1,8,1,3.0777013445893155e-05,0.9958697155253776,1346
12604,6.64,1,8,1,3.0777013445893155e-05,0.9959004925388235,1347
12384,6.64,1,8,1,3.0777013445893155e-05,0.9959312695522694,1348
15661,6.6000000000000005,1,12,1,3.0591609750435966e-05,0.9959618611620198,1349
13077,6.6,1,4,1,3.0591609750435966e-05,0.9959924527717702,1350
17228,6.6,1,4,1,3.0591609750435966e-05,0.9960230443815206,1351
16354,6.6,1,4,1,3.0591609750435966e-05,0.996053635991271,1352
15325,6.6,1,4,1,3.0591609750435966e-05,0.9960842276010213,1353
14871,6.6,2,2,1,3.0591609750435966e-05,0.9961148192107717,1354
14562,6.42,2,12,1,2.975729312087862e-05,0.9961445765038925,1355
16932,6.36,1,6,1,2.9479187577692843e-05,0.9961740556914702,1356
13140,6.35,1,1,1,2.9432836653828543e-05,0.996203488528124,1357
15464,6.300000000000001,1,3,1,2.9201082034507063e-05,0.9962326896101585,1358
17109,6.300000000000001,1,3,1,2.9201082034507063e-05,0.9962618906921931,1359
13560,6.300000000000001,1,3,1,2.9201082034507063e-05,0.9962910917742276,1360
14656,6.25,1,1,1,2.8969327415185574e-05,0.9963200611016427,1361
17561,6.25,1,1,1,2.8969327415185574e-05,0.9963490304290579,1362
12965,6.25,1,1,1,2.8969327415185574e-05,0.996377999756473,1363
16347,6.24,1,3,1,2.8922976491321276e-05,0.9964069227329644,1364
14963,6.24,1,3,1,2.8922976491321276e-05,0.9964358457094558,1365
15747,6.24,1,3,1,2.8922976491321276e-05,0.9964647686859471,1366
17284,6.15,2,13,1,2.8505818176542605e-05,0.9964932745041237,1367
12970,5.95,1,1,1,2.7578799699256667e-05,0.996520853303823,1368
15528,5.95,1,1,1,2.7578799699256667e-05,0.9965484321035223,1369
15038,5.95,1,1,1,2.7578799699256667e-05,0.9965760109032216,1370
16474,5.93,2,7,1,2.7486097851528073e-05,0.9966034970010731,1371
14044,5.9,1,2,1,2.7347045079935184e-05,0.996630844046153,1372
16014,5.9,1,2,1,2.7347045079935184e-05,0.9966581910912329,1373
18110,5.9,1,2,1,2.7347045079935184e-05,0.9966855381363128,1374
13782,5.9,1,2,1,2.7347045079935184e-05,0.9967128851813927,1375
17619,5.9,1,2,1,2.7347045079935184e-05,0.9967402322264726,1376
13246,5.9,1,2,1,2.7347045079935184e-05,0.9967675792715525,1377
17364,5.9,1,2,1,2.7347045079935184e-05,0.9967949263166324,1378
16464,5.9,1,2,1,2.7347045079935184e-05,0.9968222733617123,1379
14159,5.8,3,27,1,2.6883535841292212e-05,0.9968491568975535,1380
17110,5.8,1,4,1,2.6883535841292212e-05,0.9968760404333947,1381
16374,5.8,1,4,1,2.6883535841292212e-05,0.996902923969236,1382
14662,5.799999999999999,2,4,1,2.688353584129221e-05,0.9969298075050772,1383
15059,5.45,2,3,1,2.5261253506041823e-05,0.9969550687585832,1384
16725,5.45,1,1,1,2.5261253506041823e-05,0.9969803300120892,1385
17530,5.449999999999999,3,5,1,2.5261253506041816e-05,0.9970055912655952,1386
15910,5.4399999999999995,2,4,1,2.5214902582177522e-05,0.9970308061681774,1387
13548,5.38,2,26,1,2.4936797038991742e-05,0.9970557429652164,1388
17827,5.1,1,6,1,2.3638971170791426e-05,0.9970793819363871,1389
16367,5.1,1,2,1,2.3638971170791426e-05,0.9971030209075579,1390
17564,5.1,1,2,1,2.3638971170791426e-05,0.9971266598787286,1391
14669,5.1,1,2,1,2.3638971170791426e-05,0.9971502988498994,1392
17282,5.1,1,2,1,2.3638971170791426e-05,0.9971739378210701,1393
16186,5.04,1,12,1,2.3360865627605647e-05,0.9971972986866977,1394
13285,5.04,1,12,1,2.3360865627605647e-05,0.9972206595523253,1395
15891,5.04,1,12,1,2.3360865627605647e-05,0.9972440204179529,1396
16316,5.04,1,12,1,2.3360865627605647e-05,0.9972673812835805,1397
16949,5.04,1,12,1,2.3360865627605647e-05,0.9972907421492081,1398
12650,5.04,1,24,1,2.3360865627605647e-05,0.9973141030148357,1399
17159,5.04,1,12,1,2.3360865627605647e-05,0.9973374638804633,1400
13951,5.04,1,12,1,2.3360865627605647e-05,0.9973608247460909,1401
17893,5.04,1,12,1,2.3360865627605647e-05,0.9973841856117185,1402
13122,5.04,1,12,1,2.3360865627605647e-05,0.9974075464773461,1403
17703,5.04,1,12,1,2.3360865627605647e-05,0.9974309073429737,1404
15349,5.04,1,12,1,2.3360865627605647e-05,0.9974542682086013,1405
15518,5.04,1,12,1,2.3360865627605647e-05,0.9974776290742289,1406
13963,5.04,1,24,1,2.3360865627605647e-05,0.9975009899398565,1407
16444,5.0,1,4,1,2.3175461932148458e-05,0.9975241654017887,1408
14335,5.0,1,7,1,2.3175461932148458e-05,0.9975473408637209,1409
16520,5.0,1,4,1,2.3175461932148458e-05,0.9975705163256531,1410
15727,5.0,1,4,1,2.3175461932148458e-05,0.9975936917875853,1411
17085,5.0,1,4,1,2.3175461932148458e-05,0.9976168672495175,1412
13558,5.0,1,4,1,2.3175461932148458e-05,0.9976400427114497,1413
14064,5.0,1,4,1,2.3175461932148458e-05,0.9976632181733819,1414
14525,4.98,1,3,1,2.3082760084419867e-05,0.9976863009334663,1415
17797,4.9799999999999995,1,6,1,2.3082760084419863e-05,0.9977093836935508,1416
14598,4.9799999999999995,1,6,1,2.3082760084419863e-05,0.9977324664536352,1417
17247,4.95,1,1,1,2.2943707312826975e-05,0.997755410160948,1418
17248,4.95,1,1,1,2.2943707312826975e-05,0.9977783538682609,1419
16222,4.95,1,1,1,2.2943707312826975e-05,0.9978012975755737,1420
16113,4.95,1,1,1,2.2943707312826975e-05,0.9978242412828865,1421
18011,4.95,1,1,1,2.2943707312826975e-05,0.9978471849901993,1422
16255,4.95,1,9,1,2.2943707312826975e-05,0.9978701286975121,1423
15006,4.95,1,1,1,2.2943707312826975e-05,0.9978930724048249,1424
15334,4.95,1,1,1,2.2943707312826975e-05,0.9979160161121378,1425
15644,4.95,4,5,1,2.2943707312826975e-05,0.9979389598194506,1426
17888,4.95,1,1,1,2.2943707312826975e-05,0.9979619035267634,1427
17813,4.95,1,1,1,2.2943707312826975e-05,0.9979848472340762,1428
16899,4.949999999999999,1,3,1,2.294370731282697e-05,0.998007790941389,1429
13780,4.949999999999999,1,3,1,2.294370731282697e-05,0.9980307346487018,1430
14659,4.949999999999999,1,3,1,2.294370731282697e-05,0.9980536783560147,1431
17051,4.949999999999999,1,3,1,2.294370731282697e-05,0.9980766220633275,1432
13735,4.949999999999999,1,3,1,2.294370731282697e-05,0.9980995657706403,1433
15787,4.949999999999999,1,3,1,2.294370731282697e-05,0.9981225094779531,1434
15573,4.949999999999999,1,3,1,2.294370731282697e-05,0.9981454531852659,1435
15457,4.949999999999999,1,3,1,2.294370731282697e-05,0.9981683968925787,1436
16774,4.949999999999999,1,3,1,2.294370731282697e-05,0.9981913405998916,1437
12956,4.949999999999999,1,3,1,2.294370731282697e-05,0.9982142843072044,1438
16898,4.949999999999999,1,3,1,2.294370731282697e-05,0.9982372280145172,1439
15746,4.87,1,5,1,2.25728999219126e-05,0.9982598009144391,1440
14723,4.87,3,4,1,2.25728999219126e-05,0.998282373814361,1441
17884,4.8,1,80,1,2.224844345486252e-05,0.9983046222578159,1442
16460,4.8,1,80,1,2.224844345486252e-05,0.9983268707012708,1443
16426,4.7,2,6,1,2.178493421621955e-05,0.998348655635487,1444
16933,4.68,1,12,1,2.1692232368490957e-05,0.9983703478678555,1445
13790,4.68,1,12,1,2.1692232368490957e-05,0.998392040100224,1446
16121,4.63,1,2,1,2.1460477749169474e-05,0.9984135005779732,1447
15525,4.6,2,4,1,2.1321424977576582e-05,0.9984348220029508,1448
17744,4.5600000000000005,1,24,1,2.1136021282119397e-05,0.9984559580242328,1449
17883,4.45,2,3,1,2.062616111961213e-05,0.9984765841853525,1450
15708,4.35,1,3,1,2.0162651880969158e-05,0.9984967468372334,1451
17254,4.29,1,3,1,1.9884546337783378e-05,0.9985166313835713,1452
16794,4.25,1,5,1,1.969914264232619e-05,0.9985363305262136,1453
16728,4.25,1,1,1,1.969914264232619e-05,0.9985560296688559,1454
13667,4.25,1,1,1,1.969914264232619e-05,0.9985757288114983,1455
17114,4.25,1,1,1,1.969914264232619e-05,0.9985954279541406,1456
13322,4.25,1,1,1,1.969914264232619e-05,0.9986151270967829,1457
12723,4.25,1,5,1,1.969914264232619e-05,0.9986348262394252,1458
17614,4.2,1,4,1,1.9467388023004707e-05,0.9986542936274483,1459
16750,4.2,1,2,1,1.9467388023004707e-05,0.9986737610154713,1460
15983,4.2,1,2,1,1.9467388023004707e-05,0.9986932284034944,1461
16017,4.2,1,2,1,1.9467388023004707e-05,0.9987126957915174,1462
15514,4.17,2,2,1,1.9328335251411815e-05,0.9987320241267689,1463
15545,4.15,1,1,1,1.9235633403683224e-05,0.9987512597601725,1464
14670,4.1499999999999995,2,3,1,1.9235633403683217e-05,0.9987704953935762,1465
15051,4.0600000000000005,2,6,1,1.8818475088904552e-05,0.9987893138686651,1466
17379,4.0,1,100,1,1.854036954571877e-05,0.9988078542382108,1467
13598,3.95,1,1,1,1.8308614926397283e-05,0.9988261628531372,1468
17764,3.95,1,1,1,1.8308614926397283e-05,0.9988444714680635,1469
13208,3.9000000000000004,1,6,1,1.80768603070758e-05,0.9988625483283706,1470
16806,3.9,1,2,1,1.8076860307075797e-05,0.9988806251886777,1471
17817,3.9,1,2,1,1.8076860307075797e-05,0.9988987020489848,1472
17377,3.9,1,2,1,1.8076860307075797e-05,0.9989167789092919,1473
14428,3.75,1,1,1,1.7381596449111345e-05,0.998934160505741,1474
17994,3.75,1,3,1,1.7381596449111345e-05,0.9989515421021902,1475
16877,3.75,2,3,1,1.7381596449111345e-05,0.9989689236986393,1476
13581,3.75,1,1,1,1.7381596449111345e-05,0.9989863052950885,1477
14037,3.75,1,3,1,1.7381596449111345e-05,0.9990036868915376,1478
14382,3.4,1,4,1,1.5759314113860952e-05,0.9990194462056515,1479
17515,3.38,1,2,1,1.5666612266132358e-05,0.9990351128179177,1480
16595,3.32,1,4,1,1.5388506722946578e-05,0.9990505013246407,1481
17180,3.3000000000000003,1,6,1,1.5295804875217983e-05,0.9990657971295159,1482
13439,3.3,1,2,1,1.5295804875217983e-05,0.9990810929343912,1483
17229,3.3,1,2,1,1.5295804875217983e-05,0.9990963887392664,1484
16744,3.3,1,2,1,1.5295804875217983e-05,0.9991116845441417,1485
17898,3.3,1,2,1,1.5295804875217983e-05,0.9991269803490169,1486
16370,3.3,1,2,1,1.5295804875217983e-05,0.9991422761538922,1487
12890,3.3,1,2,1,1.5295804875217983e-05,0.9991575719587674,1488
14157,3.25,1,5,1,1.5064050255896499e-05,0.9991726360090233,1489
15756,3.0999999999999996,2,2,1,1.4368786397932044e-05,0.9991870047954212,1490
18283,3.0500000000000003,2,3,1,1.4137031778610561e-05,0.9992011418271999,1491
13610,2.95,1,1,1,1.3673522539967592e-05,0.9992148153497399,1492
17252,2.95,1,1,1,1.3673522539967592e-05,0.9992284888722799,1493
14100,2.95,1,1,1,1.3673522539967592e-05,0.9992421623948199,1494
16461,2.95,1,1,1,1.3673522539967592e-05,0.9992558359173599,1495
15048,2.95,2,2,1,1.3673522539967592e-05,0.9992695094398999,1496
13637,2.8,1,4,1,1.2978258682003137e-05,0.9992824876985819,1497
17984,2.71,1,4,1,1.2561100367224465e-05,0.999295048798949,1498
18018,2.55,1,1,1,1.1819485585395713e-05,0.9993068682845344,1499
17375,2.55,1,1,1,1.1819485585395713e-05,0.9993186877701198,1500
16409,2.55,1,3,1,1.1819485585395713e-05,0.9993305072557052,1501
14465,2.55,1,1,1,1.1819485585395713e-05,0.9993423267412905,1502
17988,2.55,1,1,1,1.1819485585395713e-05,0.9993541462268759,1503
14657,2.55,1,3,1,1.1819485585395713e-05,0.9993659657124613,1504
12573,2.52,1,2,1,1.1680432813802823e-05,0.9993776461452751,1505
15874,2.5,1,2,1,1.1587730966074229e-05,0.9993892338762412,1506
18013,2.5,1,2,1,1.1587730966074229e-05,0.9994008216072073,1507
16360,2.5,1,2,1,1.1587730966074229e-05,0.9994124093381734,1508
14649,2.5,1,2,1,1.1587730966074229e-05,0.9994239970691395,1509
16495,2.5,1,2,1,1.1587730966074229e-05,0.9994355848001056,1510
14448,2.5,1,2,1,1.1587730966074229e-05,0.9994471725310717,1511
14410,2.5,1,2,1,1.1587730966074229e-05,0.9994587602620378,1512
15483,2.5,1,2,1,1.1587730966074229e-05,0.9994703479930039,1513
13471,2.5,1,2,1,1.1587730966074229e-05,0.99948193572397,1514
17358,2.5,2,2,1,1.1587730966074229e-05,0.9994935234549361,1515
16340,2.49,1,1,1,1.1541380042209933e-05,0.9995050648349784,1516
15471,2.34,1,6,1,1.0846116184245478e-05,0.9995159109511627,1517
15552,2.2800000000000002,1,12,1,1.0568010641059698e-05,0.9995264789618037,1518
14077,2.25,1,1,1,1.0428957869466807e-05,0.9995369079196732,1519
16910,2.24,2,2,1,1.0382606945602511e-05,0.9995472905266188,1520
15437,2.1,1,5,1,9.733694011502353e-06,0.9995570242206303,1521
17968,2.1,1,1,1,9.733694011502353e-06,0.9995667579146418,1522
13291,2.1,1,1,1,9.733694011502353e-06,0.9995764916086533,1523
16469,2.1,1,1,1,9.733694011502353e-06,0.9995862253026647,1524
16777,2.1,1,1,1,9.733694011502353e-06,0.9995959589966762,1525
15426,2.09,2,3,1,9.687343087638056e-06,0.9996056463397638,1526
15853,2.08,1,1,1,9.640992163773759e-06,0.9996152873319276,1527
13259,2.08,1,1,1,9.640992163773759e-06,0.9996249283240914,1528
16356,2.08,1,1,1,9.640992163773759e-06,0.9996345693162553,1529
16010,1.9500000000000002,1,3,1,9.0384301535379e-06,0.9996436077464088,1530
14446,1.95,1,1,1,9.038430153537898e-06,0.9996526461765624,1531
16657,1.95,1,1,1,9.038430153537898e-06,0.9996616846067159,1532
14078,1.95,1,1,1,9.038430153537898e-06,0.9996707230368694,1533
15998,1.95,1,1,1,9.038430153537898e-06,0.999679761467023,1534
13584,1.95,1,1,1,9.038430153537898e-06,0.9996887998971765,1535
18015,1.95,1,1,1,9.038430153537898e-06,0.9996978383273301,1536
16447,1.95,1,1,1,9.038430153537898e-06,0.9997068767574836,1537
13601,1.9,1,10,1,8.806675534216414e-06,0.9997156834330179,1538
16485,1.7399999999999998,1,6,1,8.065060752387663e-06,0.9997237484937702,1539
15950,1.7,1,2,1,7.879657056930476e-06,0.9997316281508272,1540
15046,1.7,1,2,1,7.879657056930476e-06,0.9997395078078841,1541
16470,1.68,1,4,1,7.786955209201882e-06,0.9997472947630933,1542
17777,1.68,1,4,1,7.786955209201882e-06,0.9997550817183025,1543
17800,1.66,1,2,1,7.694253361473289e-06,0.999762775971664,1544
16005,1.65,1,1,1,7.647902437608992e-06,0.9997704238741015,1545
16791,1.65,1,1,1,7.647902437608992e-06,0.9997780717765391,1546
16892,1.65,1,1,1,7.647902437608992e-06,0.9997857196789767,1547
14541,1.65,1,1,1,7.647902437608992e-06,0.9997933675814142,1548
16706,1.65,1,1,1,7.647902437608992e-06,0.9998010154838518,1549
15831,1.65,1,1,1,7.647902437608992e-06,0.9998086633862894,1550
17181,1.65,1,1,1,7.647902437608992e-06,0.9998163112887269,1551
18122,1.6400000000000001,1,2,1,7.601551513744695e-06,0.9998239128402406,1552
15707,1.45,1,1,1,6.720883960323053e-06,0.999830633724201,1553
15543,1.45,1,1,1,6.720883960323053e-06,0.9998373546081614,1554
12506,1.45,1,1,1,6.720883960323053e-06,0.9998440754921217,1555
16085,1.45,1,1,1,6.720883960323053e-06,0.9998507963760821,1556
18204,1.45,1,1,1,6.720883960323053e-06,0.9998575172600425,1557
14529,1.45,1,1,1,6.720883960323053e-06,0.9998642381440028,1558
15494,1.26,1,3,1,5.840216406901412e-06,0.9998700783604098,1559
18106,1.25,1,1,1,5.793865483037114e-06,0.9998758722258928,1560
