InvoiceNo,StockCode,Description,Quantity,InvoiceDate,InvoiceDateOnly,Year,Month,YearMonth,DayOfWeek,UnitPrice,Revenue,CustomerIDClean,CustomerSegment,Country,revenue
569650,23526,DOG LICENCE WALL ART,180,2011-10-05 12:44:00,2011-10-05,2011,10,2011-10,Wednesday,5.35,963.0,12415,Identified customer,Australia,962.9999999999999
569650,22978,PANTRY ROLLING PIN,48,2011-10-05 12:44:00,2011-10-05,2011,10,2011-10,Wednesday,3.39,162.72,12415,Identified customer,Australia,162.72
569650,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,32,2011-10-05 12:44:00,2011-10-05,2011,10,2011-10,Wednesday,4.25,136.0,12415,Identified customer,Australia,136.0
569650,23371,SET 36 COLOUR PENCILS SPACEBOY ,128,2011-10-05 12:44:00,2011-10-05,2011,10,2011-10,Wednesday,1.06,135.68,12415,Identified customer,Australia,135.68
569653,20724,RED RETROSPOT CHARLOTTE BAG,30,2011-10-05 12:52:00,2011-10-05,2011,10,2011-10,Wednesday,0.85,25.5,12451,Identified customer,Switzerland,25.5
569653,20717,STRAWBERRY SHOPPER BAG,20,2011-10-05 12:52:00,2011-10-05,2011,10,2011-10,Wednesday,1.25,25.0,12451,Identified customer,Switzerland,25.0
569653,21498,RED RETROSPOT WRAP ,25,2011-10-05 12:52:00,2011-10-05,2011,10,2011-10,Wednesday,0.42,10.5,12451,Identified customer,Switzerland,10.5
569653,22029,SPACEBOY BIRTHDAY CARD,12,2011-10-05 12:52:00,2011-10-05,2011,10,2011-10,Wednesday,0.42,5.04,12451,Identified customer,Switzerland,5.04
569659,23379,PACK OF 12 RED APPLE TISSUES,12,2011-10-05 13:04:00,2011-10-05,2011,10,2011-10,Wednesday,0.39,4.68,14099,Identified customer,United Kingdom,4.68
569662,23311,VINTAGE CHRISTMAS STOCKING ,6,2011-10-05 13:19:00,2011-10-05,2011,10,2011-10,Wednesday,2.55,15.3,15244,Identified customer,United Kingdom,15.299999999999999
569669,21987,PACK OF 6 SKULL PAPER CUPS,5,2011-10-05 13:47:00,2011-10-05,2011,10,2011-10,Wednesday,0.65,3.25,14730,Identified customer,United Kingdom,3.25
569670,23508,MINI PLAYING CARDS DOLLY GIRL ,1,2011-10-05 13:47:00,2011-10-05,2011,10,2011-10,Wednesday,0.42,0.42,14730,Identified customer,United Kingdom,0.42
569686,90201C,RED ENAMEL FLOWER RING,6,2011-10-05 14:50:00,2011-10-05,2011,10,2011-10,Wednesday,2.95,17.700000000000003,12719,Identified customer,France,17.700000000000003
569687,23503,PLAYING CARDS KEEP CALM & CARRY ON,12,2011-10-05 14:53:00,2011-10-05,2011,10,2011-10,Wednesday,1.25,15.0,13709,Identified customer,United Kingdom,15.0
569688,22745,POPPY'S PLAYHOUSE BEDROOM ,1,2011-10-05 14:55:00,2011-10-05,2011,10,2011-10,Wednesday,2.1,2.1,15048,Identified customer,United Kingdom,2.1
569695,22029,SPACEBOY BIRTHDAY CARD,12,2011-10-05 15:35:00,2011-10-05,2011,10,2011-10,Wednesday,0.42,5.04,16843,Identified customer,United Kingdom,5.04
569700,23198,PANTRY MAGNETIC  SHOPPING LIST,1,2011-10-05 15:56:00,2011-10-05,2011,10,2011-10,Wednesday,3.29,3.29,Unknown,Unknown customer,United Kingdom,3.29
569700,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,2,2011-10-05 15:56:00,2011-10-05,2011,10,2011-10,Wednesday,0.83,1.66,Unknown,Unknown customer,United Kingdom,1.66
569700,23033,DRAWER KNOB CERAMIC RED,1,2011-10-05 15:56:00,2011-10-05,2011,10,2011-10,Wednesday,3.29,3.29,Unknown,Unknown customer,United Kingdom,3.29
569727,22471,TV DINNER TRAY AIR HOSTESS ,3,2011-10-06 09:37:00,2011-10-06,2011,10,2011-10,Thursday,4.95,14.85,12500,Identified customer,Germany,14.850000000000001
569727,POST,POSTAGE,2,2011-10-06 09:37:00,2011-10-06,2011,10,2011-10,Thursday,18.0,36.0,12500,Identified customer,Germany,36.0
569731,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-10-06 09:48:00,2011-10-06,2011,10,2011-10,Thursday,1.65,16.5,13999,Identified customer,United Kingdom,16.5
569737,21755,LOVE BUILDING BLOCK WORD,3,2011-10-06 10:45:00,2011-10-06,2011,10,2011-10,Thursday,6.25,18.75,16295,Identified customer,United Kingdom,18.75
569739,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,4,2011-10-06 10:48:00,2011-10-06,2011,10,2011-10,Thursday,4.25,17.0,14911,Identified customer,EIRE,17.0
569789,84030E,ENGLISH ROSE HOT WATER BOTTLE,2,2011-10-06 11:41:00,2011-10-06,2011,10,2011-10,Thursday,4.25,8.5,16924,Identified customer,United Kingdom,8.5
569790,23503,PLAYING CARDS KEEP CALM & CARRY ON,3,2011-10-06 11:42:00,2011-10-06,2011,10,2011-10,Thursday,1.25,3.75,15910,Identified customer,United Kingdom,3.75
569843,22187,GREEN CHRISTMAS TREE CARD HOLDER,4,2011-10-06 13:29:00,2011-10-06,2011,10,2011-10,Thursday,1.95,7.8,14449,Identified customer,United Kingdom,7.8
569866,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,5,2011-10-06 14:50:00,2011-10-06,2011,10,2011-10,Thursday,2.89,14.45,12757,Identified customer,Portugal,14.450000000000001
569866,22477,WATERING CAN GARDEN MARKER,3,2011-10-06 14:50:00,2011-10-06,2011,10,2011-10,Thursday,1.25,3.75,12757,Identified customer,Portugal,3.75
569866,20766,GARDEN PATH SKETCHBOOK,2,2011-10-06 14:50:00,2011-10-06,2011,10,2011-10,Thursday,3.75,7.5,12757,Identified customer,Portugal,7.5
569866,20756,GREEN FERN POCKET BOOK,3,2011-10-06 14:50:00,2011-10-06,2011,10,2011-10,Thursday,0.85,2.55,12757,Identified customer,Portugal,2.55
569866,22556,PLASTERS IN TIN CIRCUS PARADE ,2,2011-10-06 14:50:00,2011-10-06,2011,10,2011-10,Thursday,1.65,3.3,12757,Identified customer,Portugal,3.3
569866,20772,GARDEN PATH JOURNAL,2,2011-10-06 14:50:00,2011-10-06,2011,10,2011-10,Thursday,2.55,5.1,12757,Identified customer,Portugal,5.1
569890,21169,YOU'RE CONFUSING ME METAL SIGN ,12,2011-10-06 15:46:00,2011-10-06,2011,10,2011-10,Thursday,1.69,20.28,14738,Identified customer,United Kingdom,20.28
569893,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,2011-10-06 15:51:00,2011-10-06,2011,10,2011-10,Thursday,5.95,17.85,12627,Identified customer,Germany,17.85
569893,21495,SKULLS AND CROSSBONES WRAP,25,2011-10-06 15:51:00,2011-10-06,2011,10,2011-10,Thursday,0.42,10.5,12627,Identified customer,Germany,10.5
569893,22553,PLASTERS IN TIN SKULLS,12,2011-10-06 15:51:00,2011-10-06,2011,10,2011-10,Thursday,1.65,19.8,12627,Identified customer,Germany,19.799999999999997
569893,85099B,JUMBO BAG RED RETROSPOT,20,2011-10-06 15:51:00,2011-10-06,2011,10,2011-10,Thursday,2.08,41.6,12627,Identified customer,Germany,41.6
569893,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-10-06 15:51:00,2011-10-06,2011,10,2011-10,Thursday,0.85,8.5,12627,Identified customer,Germany,8.5
569894,22949,36 DOILIES DOLLY GIRL,1,2011-10-06 15:53:00,2011-10-06,2011,10,2011-10,Thursday,1.45,1.45,15707,Identified customer,United Kingdom,1.45
569897,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-10-06 16:01:00,2011-10-06,2011,10,2011-10,Thursday,4.95,4.95,17813,Identified customer,United Kingdom,4.95
569898,22222,CAKE PLATE LOVEBIRD WHITE,1,2011-10-06 16:08:00,2011-10-06,2011,10,2011-10,Thursday,9.96,9.96,Unknown,Unknown customer,United Kingdom,9.96
569910,23284,DOORMAT KEEP CALM AND COME IN,10,2011-10-06 16:47:00,2011-10-06,2011,10,2011-10,Thursday,7.08,70.8,17139,Identified customer,United Kingdom,70.8
569997,23295,SET OF 12 MINI LOAF BAKING CASES,256,2011-10-07 08:08:00,2011-10-07,2011,10,2011-10,Friday,0.72,184.32,12394,Identified customer,Denmark,184.32
569997,23245,SET OF 3 REGENCY CAKE TINS,32,2011-10-07 08:08:00,2011-10-07,2011,10,2011-10,Friday,4.15,132.8,12394,Identified customer,Denmark,132.8
569997,23296,SET OF 6 TEA TIME BAKING CASES,256,2011-10-07 08:08:00,2011-10-07,2011,10,2011-10,Friday,1.04,266.24,12394,Identified customer,Denmark,266.24
569997,POST,POSTAGE,9,2011-10-07 08:08:00,2011-10-07,2011,10,2011-10,Friday,18.0,162.0,12394,Identified customer,Denmark,162.0
569998,21843,RED RETROSPOT CAKE STAND,1,2011-10-07 08:12:00,2011-10-07,2011,10,2011-10,Friday,10.95,10.95,12540,Identified customer,Spain,10.95
569998,22629,SPACEBOY LUNCH BOX ,12,2011-10-07 08:12:00,2011-10-07,2011,10,2011-10,Friday,1.95,23.4,12540,Identified customer,Spain,23.4
570000,23244,ROUND STORAGE TIN VINTAGE LEAF,6,2011-10-07 08:55:00,2011-10-07,2011,10,2011-10,Friday,1.95,11.7,12420,Identified customer,Cyprus,11.7
570001,23234,BISCUIT TIN VINTAGE CHRISTMAS,6,2011-10-07 09:10:00,2011-10-07,2011,10,2011-10,Friday,2.89,17.34,14427,Identified customer,United Kingdom,17.34
570002,22722,SET OF 6 SPICE TINS PANTRY DESIGN,24,2011-10-07 09:16:00,2011-10-07,2011,10,2011-10,Friday,3.45,82.80000000000001,12477,Identified customer,Germany,82.80000000000001
570002,82578,KITCHEN METAL SIGN,36,2011-10-07 09:16:00,2011-10-07,2011,10,2011-10,Friday,0.55,19.8,12477,Identified customer,Germany,19.8
570016,22269,EGG CUP NATURAL CHICKEN,16,2011-10-07 10:06:00,2011-10-07,2011,10,2011-10,Friday,0.39,6.24,14911,Identified customer,EIRE,6.24
570016,22267,EASTER DECORATION EGG BUNNY ,24,2011-10-07 10:06:00,2011-10-07,2011,10,2011-10,Friday,0.39,9.36,14911,Identified customer,EIRE,9.36
570016,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,2011-10-07 10:06:00,2011-10-07,2011,10,2011-10,Friday,8.25,16.5,14911,Identified customer,EIRE,16.5
570016,21155,RED RETROSPOT PEG BAG,6,2011-10-07 10:06:00,2011-10-07,2011,10,2011-10,Friday,2.55,15.3,14911,Identified customer,EIRE,15.299999999999999
570026,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,24,2011-10-07 10:37:00,2011-10-07,2011,10,2011-10,Friday,2.55,61.2,12781,Identified customer,Czech Republic,61.199999999999996
570026,21373,MIRRORED WALL ART SNOWFLAKES,24,2011-10-07 10:37:00,2011-10-07,2011,10,2011-10,Friday,0.75,18.0,12781,Identified customer,Czech Republic,18.0
570026,47421,ASSORTED COLOUR LIZARD SUCTION HOOK,24,2011-10-07 10:37:00,2011-10-07,2011,10,2011-10,Friday,0.42,10.08,12781,Identified customer,Czech Republic,10.08
570026,20975,12 PENCILS SMALL TUBE RED RETROSPOT,24,2011-10-07 10:37:00,2011-10-07,2011,10,2011-10,Friday,0.65,15.6,12781,Identified customer,Czech Republic,15.600000000000001
570026,23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,48,2011-10-07 10:37:00,2011-10-07,2011,10,2011-10,Friday,0.83,39.84,12781,Identified customer,Czech Republic,39.839999999999996
570026,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,72,2011-10-07 10:37:00,2011-10-07,2011,10,2011-10,Friday,0.29,20.88,12781,Identified customer,Czech Republic,20.88
570026,20974,12 PENCILS SMALL TUBE SKULL,24,2011-10-07 10:37:00,2011-10-07,2011,10,2011-10,Friday,0.65,15.6,12781,Identified customer,Czech Republic,15.600000000000001
570026,POST,POSTAGE,1,2011-10-07 10:37:00,2011-10-07,2011,10,2011-10,Friday,40.0,40.0,12781,Identified customer,Czech Republic,40.0
570026,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,72,2011-10-07 10:37:00,2011-10-07,2011,10,2011-10,Friday,0.29,20.88,12781,Identified customer,Czech Republic,20.88
570026,21253,SET OF PICTURE FRAME  STICKERS,12,2011-10-07 10:37:00,2011-10-07,2011,10,2011-10,Friday,2.95,35.400000000000006,12781,Identified customer,Czech Republic,35.400000000000006
570030,21094,SET/6 RED SPOTTY PAPER PLATES,12,2011-10-07 10:44:00,2011-10-07,2011,10,2011-10,Friday,0.85,10.2,12740,Identified customer,France,10.2
570082,16008,SMALL FOLDING SCISSOR(POINTED EDGE),24,2011-10-07 11:19:00,2011-10-07,2011,10,2011-10,Friday,0.12,2.88,12524,Identified customer,Germany,2.88
570116,20977,36 PENCILS TUBE WOODLAND,3,2011-10-07 12:38:00,2011-10-07,2011,10,2011-10,Friday,1.25,3.75,12856,Identified customer,United Kingdom,3.75
570117,22440,BALLOON WATER BOMB PACK OF 35,60,2011-10-07 12:42:00,2011-10-07,2011,10,2011-10,Friday,0.42,25.2,15815,Identified customer,United Kingdom,25.2
570179,22745,POPPY'S PLAYHOUSE BEDROOM ,6,2011-10-07 14:27:00,2011-10-07,2011,10,2011-10,Friday,2.1,12.6,17509,Identified customer,United Kingdom,12.600000000000001
570191,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,2011-10-07 15:23:00,2011-10-07,2011,10,2011-10,Friday,2.55,22.95,12778,Identified customer,Netherlands,22.95
570210,23158,SET OF 5 LUCKY CAT MAGNETS ,1,2011-10-09 10:48:00,2011-10-09,2011,10,2011-10,Sunday,2.08,2.08,13259,Identified customer,United Kingdom,2.08
570217,85099B,JUMBO BAG RED RETROSPOT,2,2011-10-09 12:19:00,2011-10-09,2011,10,2011-10,Sunday,2.08,4.16,17323,Identified customer,United Kingdom,4.16
570218,23521,CAT AND BIRD WALL ART,6,2011-10-09 12:20:00,2011-10-09,2011,10,2011-10,Sunday,2.89,17.34,16873,Identified customer,United Kingdom,17.34
570225,23295,SET OF 12 MINI LOAF BAKING CASES,4,2011-10-09 13:15:00,2011-10-09,2011,10,2011-10,Sunday,0.83,3.32,16595,Identified customer,United Kingdom,3.32
570229,21248,DOOR HANGER  MUM + DADS ROOM,1,2011-10-09 13:30:00,2011-10-09,2011,10,2011-10,Sunday,1.45,1.45,15756,Identified customer,United Kingdom,1.45
570258,21809,CHRISTMAS HANGING TREE WITH BELL,1,2011-10-10 09:56:00,2011-10-10,2011,10,2011-10,Monday,2.46,2.46,Unknown,Unknown customer,United Kingdom,2.46
570265,22722,SET OF 6 SPICE TINS PANTRY DESIGN,24,2011-10-10 10:07:00,2011-10-10,2011,10,2011-10,Monday,3.45,82.80000000000001,15125,Identified customer,United Kingdom,82.80000000000001
570271,22866,HAND WARMER SCOTTY DOG DESIGN,12,2011-10-10 10:29:00,2011-10-10,2011,10,2011-10,Monday,2.1,25.200000000000003,13756,Identified customer,United Kingdom,25.200000000000003
570287,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2011-10-10 11:37:00,2011-10-10,2011,10,2011-10,Monday,4.25,17.0,17425,Identified customer,United Kingdom,17.0
570388,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,2011-10-10 12:37:00,2011-10-10,2011,10,2011-10,Monday,8.5,17.0,14911,Identified customer,EIRE,17.0
570409,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-10-10 13:03:00,2011-10-10,2011,10,2011-10,Monday,0.55,13.2,12682,Identified customer,France,13.200000000000001
570409,23200,JUMBO BAG PEARS,10,2011-10-10 13:03:00,2011-10-10,2011,10,2011-10,Monday,2.08,20.8,12682,Identified customer,France,20.8
570418,23401,RUSTIC MIRROR WITH LACE HEART,2,2011-10-10 13:31:00,2011-10-10,2011,10,2011-10,Monday,6.25,12.5,15211,Identified customer,United Kingdom,12.5
570420,23241,TREASURE TIN GYMKHANA DESIGN,3,2011-10-10 13:33:00,2011-10-10,2011,10,2011-10,Monday,2.08,6.24,17841,Identified customer,United Kingdom,6.24
570430,21358,TOAST ITS - HAPPY BIRTHDAY,1,2011-10-10 14:25:00,2011-10-10,2011,10,2011-10,Monday,1.25,1.25,15886,Identified customer,United Kingdom,1.25
570455,23198,PANTRY MAGNETIC  SHOPPING LIST,1,2011-10-10 15:27:00,2011-10-10,2011,10,2011-10,Monday,1.45,1.45,14529,Identified customer,United Kingdom,1.45
570458,23330,DECORATIVE WICKER HEART MEDIUM,6,2011-10-10 15:39:00,2011-10-10,2011,10,2011-10,Monday,1.25,7.5,14535,Identified customer,United Kingdom,7.5
570459,23245,SET OF 3 REGENCY CAKE TINS,4,2011-10-10 15:42:00,2011-10-10,2011,10,2011-10,Monday,4.95,19.8,15801,Identified customer,United Kingdom,19.8
570465,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,1,2011-10-10 16:02:00,2011-10-10,2011,10,2011-10,Monday,1.25,1.25,Unknown,Unknown customer,United Kingdom,1.25
570465,23209,LUNCH BAG VINTAGE DOILY ,1,2011-10-10 16:02:00,2011-10-10,2011,10,2011-10,Monday,4.13,4.13,Unknown,Unknown customer,United Kingdom,4.13
570465,23531,WALL ART BIG LOVE ,2,2011-10-10 16:02:00,2011-10-10,2011,10,2011-10,Monday,14.13,28.26,Unknown,Unknown customer,United Kingdom,28.26
570467,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,6,2011-10-10 16:06:00,2011-10-10,2011,10,2011-10,Monday,2.89,17.34,12607,Identified customer,USA,17.34
570467,23166,MEDIUM CERAMIC TOP STORAGE JAR,12,2011-10-10 16:06:00,2011-10-10,2011,10,2011-10,Monday,1.25,15.0,12607,Identified customer,USA,15.0
570467,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,2011-10-10 16:06:00,2011-10-10,2011,10,2011-10,Monday,1.45,17.4,12607,Identified customer,USA,17.4
570467,23309,SET OF 60 I LOVE LONDON CAKE CASES ,24,2011-10-10 16:06:00,2011-10-10,2011,10,2011-10,Monday,0.55,13.2,12607,Identified customer,USA,13.200000000000001
570467,21974,SET OF 36 PAISLEY FLOWER DOILIES,12,2011-10-10 16:06:00,2011-10-10,2011,10,2011-10,Monday,1.45,17.4,12607,Identified customer,USA,17.4
570467,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,4,2011-10-10 16:06:00,2011-10-10,2011,10,2011-10,Monday,3.75,15.0,12607,Identified customer,USA,15.0
570467,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,12,2011-10-10 16:06:00,2011-10-10,2011,10,2011-10,Monday,1.25,15.0,12607,Identified customer,USA,15.0
570467,22949,36 DOILIES DOLLY GIRL,12,2011-10-10 16:06:00,2011-10-10,2011,10,2011-10,Monday,1.45,17.4,12607,Identified customer,USA,17.4
570467,22360,GLASS JAR ENGLISH CONFECTIONERY,6,2011-10-10 16:06:00,2011-10-10,2011,10,2011-10,Monday,2.95,17.700000000000003,12607,Identified customer,USA,17.700000000000003
570473,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,3,2011-10-10 16:41:00,2011-10-10,2011,10,2011-10,Monday,0.42,1.26,Unknown,Unknown customer,United Kingdom,1.26
570488,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,2011-10-10 17:12:00,2011-10-10,2011,10,2011-10,Monday,4.13,4.13,14096,Identified customer,United Kingdom,4.13
570488,11001,ASSTD DESIGN RACING CAR PEN,2,2011-10-10 17:12:00,2011-10-10,2011,10,2011-10,Monday,3.29,6.58,14096,Identified customer,United Kingdom,6.58
570499,22766,PHOTO FRAME CORNICE,8,2011-10-11 09:19:00,2011-10-11,2011,10,2011-10,Tuesday,2.95,23.6,12772,Identified customer,Portugal,23.6
570521,20961,STRAWBERRY BATH SPONGE ,10,2011-10-11 10:43:00,2011-10-11,2011,10,2011-10,Tuesday,1.25,12.5,12371,Identified customer,Switzerland,12.5
570521,22314,OFFICE MUG WARMER CHOC+BLUE,18,2011-10-11 10:43:00,2011-10-11,2011,10,2011-10,Tuesday,2.95,53.1,12371,Identified customer,Switzerland,53.1
570521,22113,GREY HEART HOT WATER BOTTLE,8,2011-10-11 10:43:00,2011-10-11,2011,10,2011-10,Tuesday,4.25,34.0,12371,Identified customer,Switzerland,34.0
570600,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-10-11 12:05:00,2011-10-11,2011,10,2011-10,Tuesday,4.95,14.85,16076,Identified customer,United Kingdom,14.850000000000001
570634,23541,WALL ART CLASSIC PUDDINGS ,1,2011-10-11 12:27:00,2011-10-11,2011,10,2011-10,Tuesday,8.25,8.25,15024,Identified customer,United Kingdom,8.25
570640,23108,SET OF 10 LED DOLLY LIGHTS,2,2011-10-11 12:38:00,2011-10-11,2011,10,2011-10,Tuesday,6.25,12.5,12474,Identified customer,Germany,12.5
570640,23345, DOLLY GIRL BEAKER,12,2011-10-11 12:38:00,2011-10-11,2011,10,2011-10,Tuesday,1.25,15.0,12474,Identified customer,Germany,15.0
570640,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-10-11 12:38:00,2011-10-11,2011,10,2011-10,Tuesday,1.95,15.6,12474,Identified customer,Germany,15.6
570657,23232,WRAP VINTAGE LEAF DESIGN,100,2011-10-11 14:10:00,2011-10-11,2011,10,2011-10,Tuesday,0.42,42.0,14911,Identified customer,EIRE,42.0
570666,16161U,WRAP SUKI AND FRIENDS,25,2011-10-11 14:24:00,2011-10-11,2011,10,2011-10,Tuesday,0.42,10.5,13919,Identified customer,Denmark,10.5
570666,22704,WRAP RED APPLES ,25,2011-10-11 14:24:00,2011-10-11,2011,10,2011-10,Tuesday,0.42,10.5,13919,Identified customer,Denmark,10.5
570666,23512,EMBROIDERED RIBBON REEL ROSIE,6,2011-10-11 14:24:00,2011-10-11,2011,10,2011-10,Tuesday,2.08,12.48,13919,Identified customer,Denmark,12.48
570666,16169E,WRAP 50'S  CHRISTMAS,25,2011-10-11 14:24:00,2011-10-11,2011,10,2011-10,Tuesday,0.42,10.5,13919,Identified customer,Denmark,10.5
570666,22961,JAM MAKING SET PRINTED,12,2011-10-11 14:24:00,2011-10-11,2011,10,2011-10,Tuesday,1.45,17.4,13919,Identified customer,Denmark,17.4
570666,23513,EMBROIDERED RIBBON REEL SUSIE ,6,2011-10-11 14:24:00,2011-10-11,2011,10,2011-10,Tuesday,2.08,12.48,13919,Identified customer,Denmark,12.48
570672,20677,PINK POLKADOT BOWL,8,2011-10-11 14:52:00,2011-10-11,2011,10,2011-10,Tuesday,1.25,10.0,12536,Identified customer,France,10.0
570672,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,2011-10-11 14:52:00,2011-10-11,2011,10,2011-10,Tuesday,3.25,19.5,12536,Identified customer,France,19.5
570672,22567,20 DOLLY PEGS RETROSPOT,12,2011-10-11 14:52:00,2011-10-11,2011,10,2011-10,Tuesday,1.45,17.4,12536,Identified customer,France,17.4
570672,22619,SET OF 6 SOLDIER SKITTLES,4,2011-10-11 14:52:00,2011-10-11,2011,10,2011-10,Tuesday,3.75,15.0,12536,Identified customer,France,15.0
570672,21245,GREEN POLKADOT PLATE ,8,2011-10-11 14:52:00,2011-10-11,2011,10,2011-10,Tuesday,1.69,13.52,12536,Identified customer,France,13.52
570672,21354,TOAST ITS - BEST MUM,12,2011-10-11 14:52:00,2011-10-11,2011,10,2011-10,Tuesday,1.25,15.0,12536,Identified customer,France,15.0
570672,23005,TRAVEL CARD WALLET I LOVE LONDON,24,2011-10-11 14:52:00,2011-10-11,2011,10,2011-10,Tuesday,0.42,10.08,12536,Identified customer,France,10.08
570672,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,2011-10-11 14:52:00,2011-10-11,2011,10,2011-10,Tuesday,5.95,17.85,12536,Identified customer,France,17.85
570672,22534,MAGIC DRAWING SLATE SPACEBOY ,24,2011-10-11 14:52:00,2011-10-11,2011,10,2011-10,Tuesday,0.42,10.08,12536,Identified customer,France,10.08
570672,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,2011-10-11 14:52:00,2011-10-11,2011,10,2011-10,Tuesday,8.5,17.0,12536,Identified customer,France,17.0
570672,22746,POPPY'S PLAYHOUSE LIVINGROOM ,6,2011-10-11 14:52:00,2011-10-11,2011,10,2011-10,Tuesday,2.1,12.6,12536,Identified customer,France,12.600000000000001
570672,21164,HOME SWEET HOME METAL SIGN ,6,2011-10-11 14:52:00,2011-10-11,2011,10,2011-10,Tuesday,2.95,17.700000000000003,12536,Identified customer,France,17.700000000000003
570672,35953,FOLKART STAR CHRISTMAS DECORATIONS,24,2011-10-11 14:52:00,2011-10-11,2011,10,2011-10,Tuesday,0.39,9.36,12536,Identified customer,France,9.36
570672,70007,HI TEC ALPINE HAND WARMER,12,2011-10-11 14:52:00,2011-10-11,2011,10,2011-10,Tuesday,1.65,19.8,12536,Identified customer,France,19.799999999999997
570672,21535,RED RETROSPOT SMALL MILK JUG,6,2011-10-11 14:52:00,2011-10-11,2011,10,2011-10,Tuesday,2.55,15.3,12536,Identified customer,France,15.299999999999999
570674,35964,FOLKART CLIP ON STARS,36,2011-10-11 14:59:00,2011-10-11,2011,10,2011-10,Tuesday,0.39,14.04,14911,Identified customer,EIRE,14.040000000000001
570688,85099F,JUMBO BAG STRAWBERRY,1,2011-10-11 16:29:00,2011-10-11,2011,10,2011-10,Tuesday,4.13,4.13,Unknown,Unknown customer,United Kingdom,4.13
570695,23367,SET 12 COLOUR PENCILS SPACEBOY ,16,2011-10-12 08:56:00,2011-10-12,2011,10,2011-10,Wednesday,0.65,10.4,17489,Identified customer,United Kingdom,10.4
570703,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,2011-10-12 09:50:00,2011-10-12,2011,10,2011-10,Wednesday,3.75,15.0,14911,Identified customer,EIRE,15.0
570703,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,16,2011-10-12 09:50:00,2011-10-12,2011,10,2011-10,Wednesday,0.65,10.4,14911,Identified customer,EIRE,10.4
570703,22625,RED KITCHEN SCALES,2,2011-10-12 09:50:00,2011-10-12,2011,10,2011-10,Wednesday,8.5,17.0,14911,Identified customer,EIRE,17.0
570706,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-12 10:04:00,2011-10-12,2011,10,2011-10,Wednesday,12.75,25.5,14911,Identified customer,EIRE,25.5
570754,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,12,2011-10-12 11:40:00,2011-10-12,2011,10,2011-10,Wednesday,0.83,9.96,12633,Identified customer,Germany,9.959999999999999
570769,POST,POSTAGE,2,2011-10-12 11:43:00,2011-10-12,2011,10,2011-10,Wednesday,18.0,36.0,12664,Identified customer,Finland,36.0
570793,22624,IVORY KITCHEN SCALES,8,2011-10-12 12:08:00,2011-10-12,2011,10,2011-10,Wednesday,8.5,68.0,12444,Identified customer,Norway,68.0
570793,22761,CHEST 7 DRAWER MA CAMPAGNE,2,2011-10-12 12:08:00,2011-10-12,2011,10,2011-10,Wednesday,24.95,49.9,12444,Identified customer,Norway,49.9
570796,85150,LADIES & GENTLEMEN METAL SIGN,2,2011-10-12 12:19:00,2011-10-12,2011,10,2011-10,Wednesday,2.55,5.1,16241,Identified customer,United Kingdom,5.1
570799,23311,VINTAGE CHRISTMAS STOCKING ,6,2011-10-12 12:31:00,2011-10-12,2011,10,2011-10,Wednesday,2.55,15.3,16203,Identified customer,United Kingdom,15.299999999999999
570818,22574,HEART WOODEN CHRISTMAS DECORATION,1,2011-10-12 12:47:00,2011-10-12,2011,10,2011-10,Wednesday,0.85,0.85,17841,Identified customer,United Kingdom,0.85
570823,POST,POSTAGE,1,2011-10-12 12:54:00,2011-10-12,2011,10,2011-10,Wednesday,18.0,18.0,12691,Identified customer,France,18.0
